212.0,Thkriwala Chowk,Noor Multi Speciality Hospital and Trama Centre,0.0,0.0,0.0,Kacha College Road,Punjab,Barnala,0.0,148101.0,0.0,,,0167 924 3334,,,0.0,,cnr,
213.0,"Kacha College Road,Barnala",Pabby Hospital and Maternity Home,0.0,0.0,0.0,"Opposite Civil Hospital, Anaj Mandi Road",Punjab,Barnala,0.0,148101.0,0.0,,,0167 924 0101,,,0.0,,nb,
214.0,"Opposite Civil Hospital, Anaj Mandi Road, Barnala",    b bh  ,0.0,0.0,0.0,Kacha College Road,Punjab,Barnala,0.0,148101.0,0.0,,,0167 923 2727,,,0.0,,cnchd,
215.0,"Kacha College Road,Barnala.",Sharma Hospital,0.0,0.0,0.0,K.C. Road,Punjab,Barnala,0.0,148101.0,0.0,,,0182 223 3366,,,0.0,,nr,
216.0,"K.C. Road, Barnala",Sidana Hospital,0.0,0.0,0.0,"Inside Life Line Hospital, 25 Acre Extn. Near Fountain Chowk",Punjab,Barnala,0.0,148101.0,0.0,,,0167 923 0811,,,0.0,,nb,
217.0,"Inside Life Line Hospital, 25 Acre Extn. Near Fountain Chowk,",Singla Eye Hospital - Barnala,0.0,0.0,0.0,"Old Sabzi Mandi, Near Sd College, Kacha College Road",Punjab,Barnala,0.0,148101.0,0.0,,,080542 00111,,,14.0,,nr,
218.0,"Old Sabzi Mandi, Near Sd College, Kacha College Road, Barnala",Sital Orthopaedic Centre and Nursing Home,0.0,0.0,0.0,Gurudwara Street,Punjab,Barnala,0.0,148101.0,0.0,,,094170 02551,,,12.0,,may be interested,
219.0,"Gurudwara Street, Barnala,",Sobat Eye and Multispecilaity Hospital,0.0,0.0,0.0,New Cour Road,Punjab,Barnala,0.0,148101.0,0.0,,,UTL,,,0.0,,,
220.0,"New Cour Road,",Tarlochan Singh Eye Hospital,0.0,0.0,0.0,K.C.Road,Punjab,Barnala,0.0,148101.0,0.0,,, 098150 00207,,,0.0,,nr,
221.0,"K.C.Road,",Vijay Nursing Home and Heart Centre,0.0,0.0,0.0,"Main Bazar , Longowal Sangrur, Dist Sangrur",Punjab,Barnala,0.0,148101.0,0.0,,,0167 9239000,,,0.0,,nb,
222.0,"Main Bazar, Longowal Sangrur, Dist Sangrur",Aggarwal General and Dental Clinic,0.0,0.0,0.0,Barnala Road,Punjab,Barnala,0.0,148106.0,0.0,,,0181 462 7115,,,0.0,,Call Back,
223.0,"Barnala Road, Bathinda",Adesh Institute Of Medical Sciences and Research,0.0,0.0,0.0,"Near Busstand, Gt Road, Near Baroda Bank",Punjab,Bathinda,0.0,151001.0,0.0,,,0164 286 0000,,,0.0,,Out Of Service,
224.0,"Near Busstand, Gt Road, Near Baroda Bank, Bhatinda",Aman Hospital,0.0,0.0,0.0,"13804/7, Near Gol Chakkar Ganesha Basti",Punjab,Bathinda,0.0,151001.0,0.0,,, 0161 277 2107,,9914203074(Baljinder Singh,15.0,May Revert,Share Details,
225.0,"13804/7, Near Gol Chakkar Ganesha Basti, Bathinda",Anand Hospital and Maternity Home,0.0,0.0,0.0,Bibi Wala Road Near D A V College,Punjab,Bathinda,0.0,151001.0,0.0,,,098880 13206,,,0.0,,cnc,
226.0,Bibi Wala Road Near D A V College Bathinda,Badyal Advanced Bone Joint And Children Hospital,0.0,0.0,0.0,Opposite Sangam Hotal G.T. Road,Punjab,Bathinda,0.0,151001.0,0.0,,,0164 - 2216411,,Dr.Patial,0.0,Call Back,Call at 2.30,
227.0,Opposite Sangam Hotal G.T. Road,Bansal Ent Hospital,0.0,0.0,0.0,"Court Road,Near Arya Samaj Chowk",Punjab,Bathinda,0.0,151001.0,0.0,,,081465 22455,,,0.0,,cnchd,
228.0,"Court Road,Near Arya Samaj Chowk, Bhatinda,",Bombay Clinic and Multispeciality Hospital,0.0,0.0,0.0,"Opp D.A.V College ,Bibi Wala Road",Punjab,Bathinda,0.0,151001.0,0.0,,,098141 97570,,,0.0,,cnchd,
229.0,"Opp D.A.V College,Bibi Wala RoadBathinda",Chahal Hospital,0.0,0.0,0.0,G.T.Road Ganesha Basti,Punjab,Bathinda,0.0,151001.0,0.0,,,097859 88715,,,0.0,,Out Of Service,
230.0,G.T.Road Ganesha Basti,Chandigarh Children Maternity Hospital,0.0,0.0,0.0,Near Stadium80 Feet Road,Punjab,Bathinda,0.0,151001.0,0.0,,,085348 16669,,,0.0,,ndne,
231.0,"Near Stadium80 Feet Road, Bathinda",Chhabra Hospital,0.0,0.0,0.0,"Near New Bus Stand, G T Road",Punjab,Bathinda,0.0,151001.0,0.0,,, 0161 236 5382,,,0.0,,cnc,
232.0,"Near New Bus Stand, G T Road, Bathinda",D.M Bone and Joint Hospital,0.0,0.0,0.0,The Mall,Punjab,Bathinda,0.0,151001.0,0.0,,,0164 221 1868,,,20.0,,nr,
233.0,The Mall,Darshan E N T Allergy and Endoscopic Center,0.0,0.0,0.0,"Nr, Dr, Gursharans Hospital,G.T. Road",Punjab,Bathinda,0.0,151001.0,0.0,,,094170 94652,,,25.0,,Call not Connected to Head,
234.0,"Nr, Dr, Gursharans Hospital,G.T. Road,Bhatinda",Dehli Child Care And Dental Hospital,0.0,0.0,0.0,"40Ft. Namdev Marg, Bhatti Road",Punjab,Bathinda,0.0,151001.0,0.0,,, 0188 224 3933,,,0.0,,call back,
235.0,"40Ft. Namdev Marg, Bhatti Road, Bhatinda,",Delhi Heart Institute and Research Centre,0.0,0.0,0.0,Bibiwala Road,Punjab,Bathinda,0.0,151001.0,0.0,,,0164 225 0800,Mr.Pankaj Garg,,150.0,,nr,
236.0,"Bibiwala Road, Bathinda",Delhi Nursing Home,0.0,0.0,0.0,"385 ,St No -12,Powar House Road",Punjab,Bathinda,0.0,151001.0,0.0,,,0164-224-1564,Mr.Shiv,,0.0,,Call Back,
237.0,"385,St No -12,Powar House RoadBathinda",Deol Hospital,0.0,0.0,0.0,Ajit Road Opposite Street No. 12,Punjab,Bathinda,0.0,151001.0,0.0,,,0164 224 0136,,,0.0,,cnr,
238.0,Ajit Road Opposite Street No. 12,Dhillon Hospital,0.0,0.0,0.0,"Near Railway Crossing, Rampuraphul",Punjab,Bathinda,0.0,151001.0,0.0,,,0164 224 1270,,,0.0,,nr,
239.0,"Near Railway Crossing, Rampuraphul",Dr Hindi Memorial Hospital and Surgical Center,0.0,0.0,0.0,"Near Railway Station, Mandi Dabwali",Punjab,Bathinda,0.0,151001.0,0.0,,,UTL,,,0.0,,,
240.0,"Near Railway Station, Mandi Dabwali",Dr. Gulatis Nursing Home and Dental Care Clinic,0.0,0.0,0.0,"Bathinda Road, Rampura Phul",Punjab,Bathinda,0.0,151001.0,0.0,,,UTL,,,0.0,,,
241.0,"Bathinda Road, Rampura Phul",G S Memorial Hospital,0.0,0.0,0.0,"Shant Nagar, Civil Lines",Punjab,Bathinda,0.0,151001.0,0.0,,,098148 70099,,,0.0,,Call back at 3.30,
242.0,"Shant Nagar, Civil Lines, Bathinda",Garg Nursing Home,0.0,0.0,0.0,"40 Ft Road ,Namdev Marg",Punjab,Bathinda,0.0,151001.0,0.0,,,086072 00044,,,0.0,,cnc,
243.0,"40 Ft Road,Namdev MargBathinda",Gem Hospital,0.0,0.0,0.0,The Mall,Punjab,Bathinda,0.0,151001.0,0.0,,,0164 222 2111,,,0.0,,cnc,
244.0,The Mall Bathinda,Grover Nursing Home Heart And Maternity Centre,0.0,0.0,0.0,Power House Road,Punjab,Bathinda,0.0,151001.0,0.0,,, 0164 223 6001,,,0.0,,Call at 3.00,
245.0,Power House Road,Gupta Hospital - Bathinda,0.0,0.0,0.0,"Near Nirankari Bhawan, Ganesh Basti, Gt Road",Punjab,Bathinda,0.0,151001.0,0.0,,,099886 12241,,,35.0,,nr,
246.0,"Near Nirankari Bhawan, Ganesh Basti, Gt Road, Bathinda",Gurdev Hospital,0.0,0.0,0.0,"New Electricity Office ,Power House Road",Punjab,Bathinda,0.0,151001.0,0.0,,, 0164 500 1566,,,0.0,,nr,
247.0,"New Electricity Office,Power House Road Bathinda",Jindal Heart Institute and Infertility Centre,0.0,0.0,0.0,Bhagat Bhai Ka,Punjab,Bathinda,0.0,151001.0,0.0,,, 0164 221 1111,,,0.0,,nr,
248.0,"Bhagat Bhai Ka,",Kartar Clinic and Nursing Home,0.0,0.0,0.0,Near Ragma Hospital Bhatti Road,Punjab,Bathinda,0.0,151001.0,0.0,,, 0165 125 7753,,,20.0,,nr,
249.0,Near Ragma Hospital Bhatti Road Bathinda,Khadial Children Hospital,0.0,0.0,0.0,"OppositePukhraj Cinema, G.T.Road",Punjab,Bathinda,0.0,151001.0,0.0,,,UTL,,,0.0,,,
250.0,"OppositePukhraj Cinema, G.T.Road, Bathinda",Khurana Eye and Children Hospital(Surya Hospital),0.0,0.0,0.0,Arya Samaj Chowk,Punjab,Bathinda,0.0,151001.0,0.0,,, 081463 26716,,,50.0,,nr,
251.0,"Arya Samaj Chowk, Bathinda",Kiran Clinic,0.0,0.0,0.0,"Factory Road , Ear Telphone Exch. , Rampura Phul",Punjab,Bathinda,0.0,151001.0,0.0,,,087288 00549,,,0.0,,cnr,
252.0,"Factory Road, Ear Telphone Exch. Rampura Phul",Kiran Eye Care Centre,0.0,0.0,0.0,"Kishori Ram Road , Basant Vihar",Punjab,Bathinda,0.0,151001.0,0.0,,,094632 11244,,,0.0,,nr,
253.0,"Kishori Ram Road, Basant Vihar Bathinda",Kishori Ram Hospital and Diabetes Care Centre,0.0,0.0,0.0,"Opp Axis Bank,The Mall",Punjab,Bathinda,0.0,151001.0,0.0,,,0164 221 5400,,,0.0,,cnchd,
254.0,"Opp Axis Bank,The Mall,Bathinda",Ludhiana Eye Care and Phaco Centre,0.0,0.0,0.0,"Rampura Village Road, Rampura Phool",Punjab,Bathinda,0.0,151001.0,0.0,,,9945651675.0,,,0.0,,cnr,
255.0,"Rampura Village Road, Rampura Phool",Ludhiana Maternity Hospital,0.0,0.0,0.0,"Next To Pukhraj Cinema, G.T Road",Punjab,Bathinda,0.0,151001.0,0.0,,,UTL,,,0.0,,,
256.0,"Next To Pukhraj Cinema, G.T Road, Bathinda",M. D Hospital,0.0,0.0,0.0,"House No. 2741-A, Goniana Road (G.T. Road)",Punjab,Bathinda,0.0,151001.0,0.0,,,098151 56830,,,0.0,,cnchd,
257.0,"House No. 2741-A, Goniana Road (G.T. Road)",Madaan Nursing and Maternity Home,0.0,0.0,0.0,"100 Feet Road,Near Punjab State Elecricity Office",Punjab,Bathinda,0.0,151001.0,0.0,,,098151 71511,,,0.0,,cnchd,
258.0,"100 Feet Road,Near Punjab State Elecricity Office",Maheshwari Nursing Home,0.0,0.0,0.0,Bhatti Road,Punjab,Bathinda,0.0,151001.0,0.0,,,0164 2210370,,,0.0,,cnc,
259.0,"Bhatti Road, Bathinda",Majot Gopta Bone and Joint Hospital,0.0,0.0,0.0,Power House Road,Punjab,Bathinda,0.0,151001.0,0.0,,,0164 500 4485,,,0.0,,cnc,
260.0,"Power House Road, Bathinda",Malwa Superspeciality Hospital,0.0,0.0,0.0,Civil Hospital Premises Nh - 64,Punjab,Bathinda,0.0,151001.0,0.0,,,0164 500 7500,,,0.0,,nb,
261.0,Civil Hospital Premises Nh - 64 Bhatinda,Max Super Speciality Hospital,0.0,0.0,0.0,"Opp Canara Bank ,The Mall",Punjab,Bathinda,0.0,151001.0,0.0,,,0164 660 1000,,,0.0,,Call Back,Busy
262.0,"Opp Canara Bank,The MallBathinda",Mittal Nursing Home,0.0,0.0,0.0,The Mall,Punjab,Bathinda,0.0,151001.0,0.0,,, 0164 221 8500,,,0.0,,cnchd,
263.0,The Mall Bathinda,Nagpal Superspeciality Hospital,0.0,0.0,0.0,"Bibi Wala Road ,100 Ft Narang Children Hospital Road",Punjab,Bathinda,0.0,151001.0,0.0,,,0164 225 3406,,,0.0,,cnc,
264.0,"Bibi Wala Road,100 Ft Narang Children Hospital RoadBathinda",Narang Children Hospital,0.0,0.0,0.0,The Mall,Punjab,Bathinda,0.0,151001.0,0.0,,,098140 50005,,,0.0,,wn,
265.0,"The Mall,Bathinda","Navjivan Nursing Home And Maternity Center,",0.0,0.0,0.0,"The Mall Road, Near Hanuman Chowk",Punjab,Bathinda,0.0,151001.0,0.0,,, 0164 225 0182,,,0.0,,Call Back,
266.0,"The Mall Road, Near Hanuman Chowk",Nova Heart Institute and Research Centre / Nova Medical Centers Pvt. Ltd.,0.0,0.0,0.0,Bhatti Road,Punjab,Bathinda,0.0,151001.0,0.0,,,0164-3090255,,,0.0,,cnc,
267.0,"Bhatti Road, Bathinda",Pragma Hospital,0.0,0.0,0.0,"100 Feet Road,Shant Nagar",Punjab,Bathinda,0.0,151001.0,0.0,,, 093561 15501,,,0.0,,cnchd,
268.0,"100 Feet Road,Shant Nagar,Bathinda",Preet Hospital,0.0,0.0,0.0,Ganesha Basti G.T.Road,Punjab,Bathinda,0.0,151001.0,0.0,,,098140 15780,,,0.0,,cnc,
269.0,Ganesha Basti G.T.Road,Rajpal Hospital,0.0,0.0,0.0,"Main Ajit Road,St No-01",Punjab,Bathinda,0.0,151001.0,0.0,,,0164 221 2774,,,0.0,,cnchd,
270.0,"Main Ajit Road,St No-01,Bathinda",Romana Hospital,0.0,0.0,0.0,"Main G.T. Road, Near Wadi Hospital",Punjab,Bathinda,0.0,151001.0,0.0,,,098142 54072,,,0.0,,cnchd,
271.0,"Main G.T. Road, Near Wadi Hospital, Bathinda",Sanjivini New Born and Child Care Hospital,0.0,0.0,0.0,"Namdev Gate , Near Tinkoni , G.T Road",Punjab,Bathinda,0.0,151001.0,0.0,,,0164 223 5236,,,0.0,,wn,
272.0,"Namdev Gate, Near Tinkoni G.T Road , Bathinda",Sarvesh Divya Hospital,0.0,0.0,0.0,Sirki Bazar,Punjab,Bathinda,0.0,151001.0,0.0,,,UTL,,,0.0,,,
273.0,"Sirki Bazar,Bathinda",Sethi Hospital,0.0,0.0,0.0,Amrik Singh Road,Punjab,Bathinda,0.0,151001.0,0.0,,,9888386711.0,,,0.0,,ndne,
274.0,"Amrik Singh Road, Bathinda",Shri Sant Ram Memorial Bansal Surgical and Matrnity,0.0,0.0,0.0,"Gt Road, Ganesha Basti",Punjab,Bathinda,0.0,151001.0,0.0,,,9933259513.0,,,0.0,,cnchd,
275.0,"Gt Road, Ganesha Basti, Bathinda",Sidhu Nursing Home,0.0,0.0,0.0,"1744-B,Gali No 1, Minocha Colony, Behind Staduim,Near Dharm Kanda",Punjab,Bathinda,0.0,151001.0,0.0,,,0164 221 4949,,,0.0,,cnc,
276.0,"1744-B,Gali No 1, Minocha Colony, Behind Staduim,Near Dharm Kanda",Singla Eye and Phaco Centre,0.0,0.0,0.0,"Near Hanuman Chowk, Opposite Omega Centre, G.T. Road",Punjab,Bathinda,0.0,151001.0,0.0,,,0164 224 1247,,,0.0,,cnr,
277.0,"Near Hanuman Chowk, Opposite Omega Centre, G.T. Road",Sra Eye Hospital,0.0,0.0,0.0,Malviya Nagar G T Road,Punjab,Bathinda,0.0,151001.0,0.0,,, 098141 70718,,,0.0,,nr,
278.0,Malviya Nagar G T Road Bathinda,Surya Hospital,0.0,0.0,0.0,"641, Ward 5, Aggarwal Colony, Bhati Road",Punjab,Bathinda,0.0,151001.0,0.0,,,0164 - 2255716,,,12.0,8146326716.0,,
279.0,"641, Ward 5, Aggarwal Colony, Bhati Road, Bhatinda,",Usha Mission Hospital,0.0,0.0,0.0,"Street No.-5 , Ajit Road",Punjab,Bathinda,0.0,151001.0,0.0,,,0164 224 0226,,,0.0,,nr,
280.0,"Street No.-5, Ajit Road, Bhatinda,",Vijay Children Hospital,0.0,0.0,0.0,"Near Pukhraj Cinema, G.T. Road",Punjab,Bathinda,0.0,151001.0,0.0,,,090018 70279,,,0.0,,nr,
281.0,"Near Pukhraj Cinema, G.T. Road,",Wadi Hospital,0.0,0.0,0.0,,Punjab,Bathinda,0.0,151001.0,0.0,,, 088724 71110,,,20.0,,cnchd,
282.0,0.0,Women and Child Hospital Bathinda,0.0,0.0,0.0,Street No. -12 Ajit Road,Punjab,Bathinda,0.0,151001.0,0.0,,, 83131141025,,,0.0,,nr,
283.0,"Street No. -12 Ajit Road, Bathinda",Garg Multispeciality Hospital,0.0,0.0,0.0,Bibiwala Road,Punjab,Bathinda,0.0,151003.0,0.0,,, 0164 222 1501,,,0.0,,cnchd,
284.0,"Bibiwala Road,",Bakshi Hospital,0.0,0.0,0.0,"Near Hanuman Murti, Goniana Road",Punjab,Bathinda,0.0,151005.0,0.0,,, 098151 66444,,,0.0,,nr,
285.0,"Near Hanuman Murti, Goniana Road, Bathinda,",Deep Multi-Speacility Hospital,0.0,0.0,0.0,"Ajit Rd, Near Fauji Chowk, Street No-1",Punjab,Bathinda,0.0,151005.0,0.0,,, 0164 5004822.,,,0.0,,cnc,
286.0,"Ajit Rd, Near Fauji Chowk, Street No-1",Goyal Hospital And Heart Centre - Bathinda,0.0,0.0,0.0,"154, Veer Colony Amrik Singh Road",Punjab,Bathinda,0.0,151005.0,0.0,,,093562 00900,,,0.0,,Call Back Tommorow,
287.0,"154, Veer Colony Amrik Singh Road Bathida",Holy Children And Maternity Hospital,0.0,0.0,0.0,"Near Maan Petrol Pump ,Tinkoni",Punjab,Bathinda,0.0,151005.0,0.0,,,0164 2253256,,,0.0,,cnc,
288.0,"Near Maan Petrol Pump,TinkoniBathinda",K.M Delhi New Born and Child Care Centre,0.0,0.0,0.0,Ajit Road,Punjab,Bathinda,0.0,151005.0,0.0,,,9945651675.0,,,0.0,,cnc,
289.0,"Ajit Road, Bathinda",Kalra Hospital,0.0,0.0,0.0,"(Under The Aegies Of S.S.D Mahabir Dal (Regd), Mahabir Dal ,Ashram Road",Punjab,Bathinda,0.0,151005.0,0.0,,,094634 34101,,,0.0,098148 98000,Call Back,
290.0,"(Under The Aegies Of S.S.D Mahabir Dal (Regd), Mahabir Dal,Ashram Road,Bathinda",S.D Mahabir Dal Hospital,0.0,0.0,0.0,"Ramdev Road ,Corner St No .8",Punjab,Bathinda,0.0,151005.0,0.0,,, 0164 221 5280,,,0.0,,cnchd,
291.0,"Ramdev Road,Corner St No .8Bathinda",Singla Neuro andMaternity Hospital,0.0,0.0,0.0,Rampura Phul District,Punjab,Bathinda,0.0,151005.0,0.0,,, 0164 221 1444,,,0.0,,cnchd,
292.0,"Rampura Phul District, Bathinda",Dr. Gian Singh Maternity and Nursing Home,0.0,0.0,0.0,"100Ft. Road, Near Guru Nanak Dev School",Punjab,Bathinda,0.0,151103.0,0.0,,,0165 122 0398,,,0.0,9855245398.0,cnchd,
293.0,"100Ft. Road, Near Guru Nanak Dev School, Bathinda",Mittal Hospital,0.0,0.0,0.0,"Lehra Bazar ,Rampura Phul",Punjab,Bathinda,0.0,151103.0,0.0,,, 0164 221 8500,,,0.0,Call Back,,
294.0,"Lehra Bazar,Rampura PhulBathinda",Rajan Nursing Home,0.0,0.0,0.0,Factory Road Maur Mandi,Punjab,Bathinda,0.0,151103.0,0.0,,, 0175 231 1051,,,0.0,,cnchd,
295.0,Factory Road Maur Mandi,Kiran Maternity Home and Surgical Center,0.0,0.0,0.0,"Fouji Road ,Kotkapura",Punjab,Bathinda,0.0,151509.0,0.0,,,1655230355.0,,,0.0,,cnc,
296.0,"Fouji Road,Kotkapura",Amar Hospital and Heart Centre,0.0,0.0,0.0,Bibiwala Road,Punjab,Faridkot,0.0,151203.0,0.0,,,01635-223133,,,0.0,,cnchd,
297.0,Bibiwala Road,Badyal Hospital,0.0,0.0,0.0,"Near Old Bus Stand ,Talwandi Chowk",Punjab,Faridkot,0.0,151203.0,0.0,,,8556000039.0,,,0.0,,wn,
298.0,"Near Old Bus Stand,Talwandi Chowk",Boor Singh Memorial Hospital,0.0,0.0,0.0,Faridkot Road,Punjab,Faridkot,0.0,151203.0,0.0,,,9814143617.0,,,0.0,,nr,
299.0,"Faridkot Road,",Brar Eye Hospital and Lasik Centre,0.0,0.0,0.0,"Near Petrol Pump, Jaitu Road, Kotkapura",Punjab,Faridkot,0.0,151203.0,0.0,,,0163 522 2250,,,0.0,,cnr,
300.0,"Near Petrol Pump, Jaitu Road, Kotkapura,",Chandigarh Child Care Centre,0.0,0.0,0.0,Talwandi Road,Punjab,Faridkot,0.0,151203.0,0.0,,,098551 29262,Mr.Vipan,8872422262,50.0,Hykmann,Interested,they want to change software call hin on 12-2-18 for demo
301.0,"Talwandi Road, Faridkot,",Dasmesh Hospital,0.0,0.0,0.0,"Near Tara Palace Hotel ,Kameana Gate ,Old Cantt Road",Punjab,Faridkot,0.0,151203.0,0.0,,,01639 253099,,,0.0,,nr,
302.0,"Near Tara Palace Hotel,Kameana GateOld Cantt Road,Faridkot",Dr Raman Goyals Eye Hospital,0.0,0.0,0.0,Near Clock Tower Behind Nehru Sopping Center,Punjab,Faridkot,0.0,151203.0,0.0,,,098156 43079,Dr.Raman Goyal,9815350323,0.0,,May Revert,Send him details on wts app
303.0,Near Clock Tower Behind Nehru Sopping Center,Dr. Bimal Garg Hospital,0.0,0.0,0.0,Kamiana Gate,Punjab,Faridkot,0.0,151203.0,0.0,,, 01693-250309,,,25.0,,nr,
304.0,"Kamiana Gate, Faridkot,",Dr. Siri Ram Hospital,0.0,0.0,0.0,Circular Road Main Bazar,Punjab,Faridkot,0.0,151203.0,0.0,,,098143 32202,,,0.0,,Call Back,
305.0,Circular Road Main Bazar Faridkot,Garg Hospital,0.0,0.0,0.0,,Punjab,Faridkot,0.0,151203.0,0.0,,,098155 53930,,,0.0,,nr,
306.0,"Faridkot,",Guru Gobind Medical College and Hospital,0.0,0.0,0.0,Near New Bus Stand,Punjab,Faridkot,0.0,151203.0,0.0,,,0163 925 1111,,,0.0,,nb,
307.0,"Near New Bus Stand,",Kapoor Nursig Home and Maternity Centre,0.0,0.0,0.0,St. No. Bhan Singh Colony,Punjab,Faridkot,0.0,151203.0,0.0,,, 8146506444,,,0.0,,cnr,
308.0,St. No. Bhan Singh Colony Faridkot,Madhu Nursing Home,0.0,0.0,0.0,Talwandi Road Near Railway Crossing,Punjab,Faridkot,0.0,151203.0,0.0,,, 0163 925 0424,,,0.0,,nr,
309.0,Talwandi Road Near Railway Crossing Faridkot,Preet Hospital,0.0,0.0,0.0,Battinwala Chowk Kotkapura,Punjab,Faridkot,0.0,151203.0,0.0,,,0163 925 1406,Dr.APS Guchar,9815412900.0,0.0,,nb,
310.0,"Battinwala Chowk, Faridkot, Kotkapura",Raminder Nursing Home,0.0,0.0,0.0,Vivek Ashram Mallewala,Punjab,Faridkot,0.0,151203.0,0.0,,,UTL,,,0.0,,,
311.0,Vivek Ashram Mallewala,Sant Baba Karnail Das Medical Charitable Hospital,0.0,0.0,0.0,"Behind Narinder Cinema,Prem Nagar",Punjab,Faridkot,0.0,151203.0,0.0,,,1639-276001,,,0.0,,cnr,
312.0,"Behind Narinder Cinema,Prem Nagar,Kotkapura",Sethi Bone and Joint Care Centre,0.0,0.0,0.0,"B-I/1033, Hero Wali Gali, Moga Road",Punjab,Faridkot,0.0,151203.0,0.0,,,01639 224953,,,0.0,,wn,
313.0,"B-I/1033, Hero Wali Gali, Moga Road,",Shri Sham Hospital and Ultra Sound Center,0.0,0.0,0.0,"St. No. 4, New Harindra Nagar , Opposite Police Lines",Punjab,Faridkot,0.0,151203.0,0.0,,,1635223133.0,,,35.0,,cnchd,
314.0,"St. No. 4, New Harindra Nagar, Opposite Police Lines, Faridkot",Sukhmani Hospital and Heart Care Centre,0.0,0.0,0.0,"Near Gurudwara Dashmi Patehahi, Theruman Chowk Jaito Road, Kotkapur",Punjab,Faridkot,0.0,151203.0,0.0,,,UTL,,,0.0,,,
315.0,"Near Gurudwara Dashmi Patehahi, Theruman Chowk Jaito Road, Kotkapur",Bansal Nursing Home,0.0,0.0,0.0,"Faridkot Road,Kotkapura",Punjab,Faridkot,0.0,151204.0,0.0,,, 099856 84474,,,0.0,,oos,
316.0,"Faridkot Road,Kotkapura,",Brar Eye Hospital and Laser Centre,0.0,0.0,0.0,"Old Grain Bazar, Satta Bazar, District",Punjab,Faridkot,0.0,151204.0,0.0,,,0163 522 2250,,,0.0,,cnr,
317.0,"Old Grain Bazar, Satta Bazar, District Faridkot, Kotakpura,",Dr. Prithipal Memorial Hospital,0.0,0.0,0.0,"Near Main Bus Stand, Devi Wali Road, Kotkapura",Punjab,Faridkot,0.0,151204.0,0.0,,,0163 522 3165,,,15.0,,nr,
318.0,"Near Main Bus Stand, Devi Wali Road, Kotkapura,",Kapoor Nursing Home and Maternity Center,0.0,0.0,0.0,Railway Road Kotkapura,Punjab,Faridkot,0.0,151204.0,0.0,,,098156 54551,,,10.0,,nr,
319.0,Railway Road Kotkapura,Kataria Nursing Home,0.0,0.0,0.0,"Fauiji Road, Kotkapura",Punjab,Faridkot,0.0,151204.0,0.0,,,0163 522 0260,,,28.0,,,
320.0,"Fauiji Road, Kotkapura",Kumar Hospital and Ultra Sound,0.0,0.0,0.0,"Old Cantt. Road, Kameana Gate",Punjab,Faridkot,0.0,151204.0,0.0,,,UTL,,,0.0,,,
321.0,"Old Cantt. Road, Kameana Gate",Maninder Surgical and General Hospital,0.0,0.0,0.0,Sikhan Wala Road,Punjab,Faridkot,0.0,151204.0,0.0,,,UTL,,,0.0,,,
